Time,Total documents in group,Topic,Fractional documents in topic in group
258,11,Topic 15,0.33999999999999997
258,11,Topic 16,0.14285714285714285
258,11,Topic 17,0.14250000000000002
258,11,Topic 18,0.2267857142857143
258,11,Topic 19,0.41428571428571426
258,11,Topic 20,0.22492424242424242
258,11,Topic 21,0.5472727272727272
258,11,Topic 22,1.0252489177489177
258,11,Topic 23,1.951428571428571
258,11,Topic 24,0.1251948051948052
258,11,Topic 25,0.2803896103896104
258,11,Topic 26,0.125
258,11,Topic 27,0.6107142857142858
258,11,Topic 28,0.5358441558441558
258,11,Topic 29,0.06659090909090909
259,7,Topic 00,0.26999999999999996
259,7,Topic 01,0.03
259,7,Topic 02,0.24999999999999997
259,7,Topic 03,0.2785714285714286
259,7,Topic 04,0.38095238095238104
259,7,Topic 05,0.09380952380952381
259,7,Topic 06,0.17142857142857143
259,7,Topic 07,0.16285714285714284
259,7,Topic 08,0.03428571428571429
259,7,Topic 09,0.19095238095238096
259,7,Topic 10,0.12095238095238095
259,7,Topic 11,0.026666666666666665
259,7,Topic 12,0.5214285714285714
259,7,Topic 13,0.46809523809523806
259,7,Topic 14,0.15523809523809526
259,7,Topic 15,0.3371428571428572
259,7,Topic 16,0.3619047619047619
259,7,Topic 17,0.024285714285714285
259,7,Topic 18,0.016666666666666666
259,7,Topic 19,0.1595238095238095
259,7,Topic 20,0.33999999999999997
259,7,Topic 21,0.75
259,7,Topic 22,0.2833333333333333
259,7,Topic 23,0.13333333333333333
259,7,Topic 24,0.38142857142857145
259,7,Topic 25,0.30666666666666664
259,7,Topic 26,0.2833333333333333
259,7,Topic 27,0.17095238095238094
259,7,Topic 28,0.2595238095238095
259,7,Topic 29,0.03666666666666667
300,8,Topic 00,0.17952380952380953
300,8,Topic 01,0.04
300,8,Topic 02,0.3142857142857143
300,8,Topic 03,0.18333333333333332
300,8,Topic 04,0.2
300,8,Topic 05,0.14285714285714285
300,8,Topic 06,0.34285714285714286
300,8,Topic 07,0.32285714285714284
300,8,Topic 08,0.06428571428571428
300,8,Topic 09,0.1142857142857143
300,8,Topic 10,0.016666666666666666
300,8,Topic 11,0.5247619047619048
300,8,Topic 12,0.0
300,8,Topic 13,0.517142857142857
300,8,Topic 14,0.016666666666666666
300,8,Topic 15,0.36
300,8,Topic 16,0.24571428571428572
300,8,Topic 17,0.12
300,8,Topic 18,0.4733333333333333
300,8,Topic 19,0.26
300,8,Topic 20,0.7309523809523808
300,8,Topic 21,0.18
300,8,Topic 22,0.4
300,8,Topic 23,0.8999999999999999
300,8,Topic 24,0.07428571428571429
300,8,Topic 25,0.6485714285714286
300,8,Topic 26,0.17142857142857143
300,8,Topic 27,0.14285714285714285
300,8,Topic 28,0.21666666666666667
300,8,Topic 29,0.09666666666666666
301,8,Topic 00,0.9446753246753246
301,8,Topic 01,0.04727272727272727
301,8,Topic 02,0.1142857142857143
301,8,Topic 03,0.047619047619047616
301,8,Topic 04,0.6219047619047618
301,8,Topic 05,0.20666666666666667
301,8,Topic 06,0.561038961038961
301,8,Topic 07,0.11666666666666667
301,8,Topic 08,0.04913419913419914
301,8,Topic 09,0.1890909090909091
301,8,Topic 10,0.5828571428571429
301,8,Topic 11,0.3
301,8,Topic 12,0.0
301,8,Topic 13,0.2318181818181818
301,8,Topic 14,0.0
301,8,Topic 15,0.05714285714285715
301,8,Topic 16,0.35484848484848486
301,8,Topic 17,0.11666666666666665
301,8,Topic 18,0.4828571428571428
301,8,Topic 19,0.51
301,8,Topic 20,0.30000000000000004
301,8,Topic 21,0.3285714285714286
301,8,Topic 22,0.3285714285714286
301,8,Topic 23,0.3457142857142857
301,8,Topic 24,0.2628571428571429
301,8,Topic 25,0.4485714285714286
301,8,Topic 26,0.0
301,8,Topic 27,0.0
301,8,Topic 28,0.35194805194805195
301,8,Topic 29,0.09922077922077922
302,9,Topic 00,0.08181818181818182
302,9,Topic 01,0.46480519480519483
302,9,Topic 02,0.045238095238095244
302,9,Topic 03,0.20666666666666667
302,9,Topic 04,0.1621212121212121
302,9,Topic 05,0.4067965367965368
302,9,Topic 06,0.31761904761904763
302,9,Topic 07,0.3924242424242424
302,9,Topic 08,0.4552380952380952
302,9,Topic 09,0.2803030303030303
302,9,Topic 10,0.24242424242424243
302,9,Topic 11,0.09761904761904762
302,9,Topic 12,0.6
302,9,Topic 13,0.40575757575757576
302,9,Topic 14,0.0
302,9,Topic 15,0.7285714285714286
302,9,Topic 16,0.1285714285714286
302,9,Topic 17,0.62
302,9,Topic 18,0.37402597402597404
302,9,Topic 19,0.16666666666666666
302,9,Topic 20,0.48528138528138526
302,9,Topic 21,0.0
302,9,Topic 22,0.42
302,9,Topic 23,0.16666666666666666
302,9,Topic 24,0.3242424242424242
302,9,Topic 25,0.5
302,9,Topic 26,0.16666666666666666
302,9,Topic 27,0.2833333333333333
302,9,Topic 28,0.2
302,9,Topic 29,0.27714285714285714
303,9,Topic 00,0.02
303,9,Topic 01,0.62
303,9,Topic 02,0.16999999999999998
303,9,Topic 03,0.5228571428571429
303,9,Topic 04,0.04
303,9,Topic 05,0.16285714285714284
303,9,Topic 06,0.4166666666666667
303,9,Topic 07,0.30238095238095236
303,9,Topic 08,0.03428571428571429
303,9,Topic 09,0.27666666666666667
303,9,Topic 10,0.2866666666666667
303,9,Topic 11,0.08095238095238094
303,9,Topic 12,0.45761904761904765
303,9,Topic 13,0.4523809523809524
303,9,Topic 14,0.29095238095238096
303,9,Topic 15,0.24000000000000002
303,9,Topic 16,0.5928571428571429
303,9,Topic 17,0.6152380952380953
303,9,Topic 18,0.49428571428571433
303,9,Topic 19,0.20238095238095238
303,9,Topic 20,0.14095238095238097
303,9,Topic 21,0.19380952380952382
303,9,Topic 22,0.46428571428571425
303,9,Topic 23,0.0
303,9,Topic 24,0.0
303,9,Topic 25,0.38333333333333336
303,9,Topic 26,0.48666666666666664
303,9,Topic 27,0.5152380952380953
303,9,Topic 28,0.5033333333333333
303,9,Topic 29,0.03333333333333333
304,9,Topic 00,0.4552380952380952
304,9,Topic 01,0.06
304,9,Topic 02,0.25333333333333335
304,9,Topic 03,0.16499999999999998
304,9,Topic 04,0.0
304,9,Topic 05,0.8133333333333335
304,9,Topic 06,0.17142857142857143
304,9,Topic 07,0.145
304,9,Topic 08,0.21
304,9,Topic 09,0.18
304,9,Topic 10,0.09142857142857143
304,9,Topic 11,0.0
304,9,Topic 12,0.7228571428571429
304,9,Topic 13,0.12
304,9,Topic 14,0.4
304,9,Topic 15,0.09999999999999999
304,9,Topic 16,0.1825
304,9,Topic 17,0.24285714285714288
304,9,Topic 18,0.7953571428571429
304,9,Topic 19,0.09523809523809523
304,9,Topic 20,0.5766666666666667
304,9,Topic 21,0.016666666666666666
304,9,Topic 22,0.30166666666666664
304,9,Topic 23,0.9485714285714286
304,9,Topic 24,0.5728571428571428
304,9,Topic 25,0.5871428571428571
304,9,Topic 26,0.0
304,9,Topic 27,0.02
304,9,Topic 28,0.61
304,9,Topic 29,0.16285714285714284
305,12,Topic 00,0.15
305,12,Topic 01,0.3142857142857143
305,12,Topic 02,0.6452380952380952
305,12,Topic 03,0.41583333333333333
305,12,Topic 04,0.3636904761904762
305,12,Topic 05,0.481547619047619
305,12,Topic 06,0.65
305,12,Topic 07,0.42
305,12,Topic 08,0.3125
305,12,Topic 09,0.31666666666666665
305,12,Topic 10,0.41666666666666663
305,12,Topic 11,0.3416666666666667
305,12,Topic 12,0.2
305,12,Topic 13,0.4375
305,12,Topic 14,0.35
305,12,Topic 15,0.42333333333333334
305,12,Topic 16,0.5716666666666668
305,12,Topic 17,0.8791666666666667
305,12,Topic 18,0.625
305,12,Topic 19,0.028571428571428574
305,12,Topic 20,0.2833333333333333
305,12,Topic 21,0.41309523809523807
305,12,Topic 22,0.028571428571428574
305,12,Topic 23,0.3233333333333333
305,12,Topic 24,0.3642857142857143
305,12,Topic 25,0.8300000000000001
305,12,Topic 26,0.19
305,12,Topic 27,0.36666666666666664
305,12,Topic 28,0.4342857142857143
305,12,Topic 29,0.4230952380952381
306,8,Topic 00,0.26
306,8,Topic 01,0.16285714285714284
306,8,Topic 02,0.04
306,8,Topic 03,0.22285714285714286
306,8,Topic 04,0.014285714285714287
306,8,Topic 05,0.04
306,8,Topic 06,0.68
306,8,Topic 07,0.3771428571428571
306,8,Topic 08,0.028571428571428574
306,8,Topic 09,0.36
306,8,Topic 10,0.13428571428571429
306,8,Topic 11,0.014285714285714287
306,8,Topic 12,0.4
306,8,Topic 13,0.02
306,8,Topic 14,0.5800000000000001
306,8,Topic 15,0.42000000000000004
306,8,Topic 16,0.0
306,8,Topic 17,0.32
306,8,Topic 18,0.8200000000000001
306,8,Topic 19,0.35714285714285715
306,8,Topic 20,0.15714285714285714
306,8,Topic 21,0.04
306,8,Topic 22,0.14285714285714285
306,8,Topic 23,0.27142857142857146
306,8,Topic 24,0.42000000000000004
306,8,Topic 25,0.9142857142857144
306,8,Topic 26,0.14285714285714285
306,8,Topic 27,0.43999999999999995
306,8,Topic 28,0.0
306,8,Topic 29,0.22
307,6,Topic 00,0.02
307,6,Topic 01,0.0
307,6,Topic 02,0.12
307,6,Topic 03,0.37575757575757573
307,6,Topic 04,0.5593939393939394
307,6,Topic 05,0.34575757575757576
307,6,Topic 06,0.09575757575757576
307,6,Topic 07,0.08333333333333333
307,6,Topic 08,0.056363636363636366
307,6,Topic 09,0.09272727272727274
307,6,Topic 10,0.25575757575757574
307,6,Topic 11,0.24666666666666665
307,6,Topic 12,0.26363636363636367
307,6,Topic 13,0.18666666666666668
307,6,Topic 14,0.08
307,6,Topic 15,0.3333333333333333
307,6,Topic 16,0.2363636363636364
307,6,Topic 17,0.0
307,6,Topic 18,0.15999999999999998
307,6,Topic 19,0.3472727272727273
307,6,Topic 20,0.1490909090909091
307,6,Topic 21,0.06
307,6,Topic 22,0.12000000000000001
307,6,Topic 23,0.24363636363636362
307,6,Topic 24,0.4066666666666667
307,6,Topic 25,0.509090909090909
307,6,Topic 26,0.6036363636363636
307,6,Topic 27,0.049090909090909095
307,6,Topic 28,0.0
307,6,Topic 29,0.0
308,13,Topic 00,0.6910714285714286
308,13,Topic 01,0.13999999999999999
308,13,Topic 02,1.292857142857143
308,13,Topic 03,0.03428571428571429
308,13,Topic 04,0.15428571428571428
308,13,Topic 05,0.510952380952381
308,13,Topic 06,0.42095238095238097
308,13,Topic 07,0.3610714285714286
308,13,Topic 08,1.1085714285714285
308,13,Topic 09,0.27
308,13,Topic 10,1.0785714285714285
308,13,Topic 11,0.6825000000000001
308,13,Topic 12,0.25571428571428567
308,13,Topic 13,0.28
308,13,Topic 14,0.0
308,13,Topic 15,0.41000000000000003
308,13,Topic 16,0.23857142857142857
308,13,Topic 17,0.2342857142857143
308,13,Topic 18,0.32285714285714284
308,13,Topic 19,0.7995238095238095
308,13,Topic 20,0.46571428571428575
308,13,Topic 21,0.06999999999999999
308,13,Topic 22,0.6800000000000002
308,13,Topic 23,0.014285714285714287
308,13,Topic 24,0.33714285714285713
308,13,Topic 25,0.33333333333333337
308,13,Topic 26,0.6942857142857144
308,13,Topic 27,0.4066666666666666
308,13,Topic 28,0.27249999999999996
308,13,Topic 29,0.44
309,9,Topic 00,0.40714285714285714
309,9,Topic 01,0.16777777777777778
309,9,Topic 02,0.014285714285714287
309,9,Topic 03,0.03333333333333333
309,9,Topic 04,0.6163492063492064
309,9,Topic 05,0.3295238095238095
309,9,Topic 06,0.04285714285714286
309,9,Topic 07,0.2523809523809524
309,9,Topic 08,0.0
309,9,Topic 09,0.39206349206349206
309,9,Topic 10,1.0204761904761903
309,9,Topic 11,0.5839682539682539
309,9,Topic 12,0.6793650793650793
309,9,Topic 13,0.2742857142857143
309,9,Topic 14,0.19412698412698415
309,9,Topic 15,0.07095238095238095
309,9,Topic 16,0.3595238095238096
309,9,Topic 17,0.19999999999999998
309,9,Topic 18,0.2711111111111111
309,9,Topic 19,0.2911111111111111
309,9,Topic 20,0.5277777777777778
309,9,Topic 21,0.011111111111111112
309,9,Topic 22,0.6266666666666668
309,9,Topic 23,0.292063492063492
309,9,Topic 24,0.37333333333333335
309,9,Topic 25,0.3439682539682539
309,9,Topic 26,0.12222222222222222
309,9,Topic 27,0.23888888888888893
309,9,Topic 28,0.11253968253968254
309,9,Topic 29,0.1507936507936508
310,5,Topic 00,0.18571428571428572
310,5,Topic 01,0.3083333333333333
310,5,Topic 02,0.08333333333333333
310,5,Topic 03,0.5958333333333333
310,5,Topic 04,0.0
310,5,Topic 05,0.17916666666666667
310,5,Topic 06,0.08214285714285716
310,5,Topic 07,0.07916666666666666
310,5,Topic 08,0.18333333333333332
310,5,Topic 09,0.29523809523809524
310,5,Topic 10,0.11666666666666667
310,5,Topic 11,0.4714285714285714
310,5,Topic 12,0.3333333333333333
310,5,Topic 13,0.14285714285714285
310,5,Topic 14,0.0125
310,5,Topic 15,0.10416666666666666
310,5,Topic 16,0.11666666666666665
310,5,Topic 17,0.0625
310,5,Topic 18,0.1875
310,5,Topic 19,0.03333333333333333
310,5,Topic 20,0.29523809523809524
310,5,Topic 21,0.6386904761904761
310,5,Topic 22,0.03333333333333333
310,5,Topic 23,0.016666666666666666
310,5,Topic 24,0.0
310,5,Topic 25,0.09166666666666667
310,5,Topic 26,0.20595238095238094
310,5,Topic 27,0.016666666666666666
310,5,Topic 28,0.09107142857142858
310,5,Topic 29,0.0375
311,2,Topic 00,0.0
311,2,Topic 01,0.0
311,2,Topic 02,0.030952380952380953
311,2,Topic 03,0.0
311,2,Topic 04,0.0
311,2,Topic 05,0.016666666666666666
311,2,Topic 06,0.016666666666666666
311,2,Topic 07,0.05714285714285715
311,2,Topic 08,0.0
311,2,Topic 09,0.0
311,2,Topic 10,0.15
311,2,Topic 11,0.0
311,2,Topic 12,0.14285714285714285
311,2,Topic 13,0.016666666666666666
311,2,Topic 14,0.0
311,2,Topic 15,0.08333333333333333
311,2,Topic 16,0.1142857142857143
311,2,Topic 17,0.07142857142857142
311,2,Topic 18,0.08333333333333333
311,2,Topic 19,0.014285714285714287
311,2,Topic 20,0.0
311,2,Topic 21,0.028571428571428574
311,2,Topic 22,0.31666666666666665
311,2,Topic 23,0.0
311,2,Topic 24,0.4380952380952381
311,2,Topic 25,0.0
311,2,Topic 26,0.0
311,2,Topic 27,0.419047619047619
311,2,Topic 28,0.0
311,2,Topic 29,0.0
312,5,Topic 00,0.4142857142857143
312,5,Topic 01,0.014285714285714287
312,5,Topic 02,0.1285714285714286
312,5,Topic 03,0.1285714285714286
312,5,Topic 04,0.0
312,5,Topic 05,0.4
312,5,Topic 06,0.15999999999999998
312,5,Topic 07,0.0
312,5,Topic 08,0.2
312,5,Topic 09,0.5828571428571429
312,5,Topic 10,0.05714285714285715
312,5,Topic 11,0.014285714285714287
312,5,Topic 12,0.02
312,5,Topic 13,0.02
312,5,Topic 14,0.0
312,5,Topic 15,0.16
312,5,Topic 16,0.0
312,5,Topic 17,0.08571428571428572
312,5,Topic 18,0.0
312,5,Topic 19,0.2
312,5,Topic 20,0.34285714285714286
312,5,Topic 21,0.33999999999999997
312,5,Topic 22,0.0
312,5,Topic 23,0.028571428571428574
312,5,Topic 24,0.5571428571428572
312,5,Topic 25,0.0
312,5,Topic 26,0.02
312,5,Topic 27,0.3371428571428572
312,5,Topic 28,0.14285714285714285
312,5,Topic 29,0.6457142857142857
313,8,Topic 00,0.26666666666666666
313,8,Topic 01,0.2583333333333333
313,8,Topic 02,0.44999999999999996
313,8,Topic 03,0.2833333333333333
313,8,Topic 04,0.16666666666666666
313,8,Topic 05,0.9353571428571428
313,8,Topic 06,0.03666666666666667
313,8,Topic 07,0.0
313,8,Topic 08,0.29166666666666663
313,8,Topic 09,0.20595238095238094
313,8,Topic 10,0.1610714285714286
313,8,Topic 11,0.2
313,8,Topic 12,0.3
313,8,Topic 13,0.2
313,8,Topic 14,0.07380952380952381
313,8,Topic 15,0.18095238095238095
313,8,Topic 16,0.38095238095238093
313,8,Topic 17,0.20773809523809525
313,8,Topic 18,0.0
313,8,Topic 19,0.3375
313,8,Topic 20,0.3577380952380953
313,8,Topic 21,0.17083333333333334
313,8,Topic 22,0.8183333333333334
313,8,Topic 23,0.13428571428571429
313,8,Topic 24,0.7916666666666666
313,8,Topic 25,0.19583333333333333
313,8,Topic 26,0.03333333333333333
313,8,Topic 27,0.07678571428571429
313,8,Topic 28,0.029166666666666667
313,8,Topic 29,0.45535714285714285
314,11,Topic 00,0.26361111111111113
314,11,Topic 01,0.771111111111111
314,11,Topic 02,0.4342857142857143
314,11,Topic 03,0.47916666666666663
314,11,Topic 04,0.059523809523809534
314,11,Topic 05,0.8657142857142857
314,11,Topic 06,0.07142857142857142
314,11,Topic 07,0.06666666666666667
314,11,Topic 08,0.025
314,11,Topic 09,0.6994047619047619
314,11,Topic 10,0.32
314,11,Topic 11,0.18
314,11,Topic 12,0.33
314,11,Topic 13,0.27222222222222225
314,11,Topic 14,0.03333333333333333
314,11,Topic 15,0.2667857142857143
314,11,Topic 16,0.33055555555555555
314,11,Topic 17,0.4428571428571429
314,11,Topic 18,0.04285714285714286
314,11,Topic 19,0.4717857142857143
314,11,Topic 20,0.832857142857143
314,11,Topic 21,0.3122222222222223
314,11,Topic 22,0.32583333333333336
314,11,Topic 23,0.0
314,11,Topic 24,0.07873015873015873
314,11,Topic 25,0.9847619047619047
314,11,Topic 26,0.37111111111111106
314,11,Topic 27,0.5539285714285714
314,11,Topic 28,0.8713888888888889
314,11,Topic 29,0.24285714285714288
315,13,Topic 00,0.28630952380952385
315,13,Topic 01,0.24021978021978022
315,13,Topic 02,0.19054945054945055
315,13,Topic 03,0.4185714285714286
315,13,Topic 04,0.3252747252747253
315,13,Topic 05,0.2586538461538462
315,13,Topic 06,0.6634065934065935
315,13,Topic 07,0.3292307692307692
315,13,Topic 08,0.12582417582417582
315,13,Topic 09,0.34043040293040294
315,13,Topic 10,0.7305311355311356
315,13,Topic 11,0.26857142857142857
315,13,Topic 12,0.31
315,13,Topic 13,0.7085714285714286
315,13,Topic 14,0.5957051282051283
315,13,Topic 15,0.23054945054945056
315,13,Topic 16,0.11724358974358975
315,13,Topic 17,0.5800000000000001
315,13,Topic 18,0.0
315,13,Topic 19,0.7450183150183151
315,13,Topic 20,0.6861721611721612
315,13,Topic 21,0.24285714285714285
315,13,Topic 22,0.7113278388278389
315,13,Topic 23,0.2095238095238095
315,13,Topic 24,0.9938095238095239
315,13,Topic 25,1.2465201465201465
315,13,Topic 26,0.6271428571428571
315,13,Topic 27,0.1967032967032967
315,13,Topic 28,0.23461538461538461
315,13,Topic 29,0.38666666666666666
316,4,Topic 00,0.30634920634920637
316,4,Topic 01,0.34444444444444444
316,4,Topic 02,0.0
316,4,Topic 03,0.5833333333333333
316,4,Topic 04,0.0
316,4,Topic 05,0.0
316,4,Topic 06,0.1365079365079365
316,4,Topic 07,0.2
316,4,Topic 08,0.25
316,4,Topic 09,0.16507936507936505
316,4,Topic 10,0.22222222222222224
316,4,Topic 11,0.0
316,4,Topic 12,0.14444444444444443
316,4,Topic 13,0.5087301587301587
316,4,Topic 14,0.0
316,4,Topic 15,0.016666666666666666
316,4,Topic 16,0.14206349206349203
316,4,Topic 17,0.0
316,4,Topic 18,0.0
316,4,Topic 19,0.3055555555555556
316,4,Topic 20,0.1873015873015873
316,4,Topic 21,0.05
316,4,Topic 22,0.0
316,4,Topic 23,0.0
316,4,Topic 24,0.16666666666666666
316,4,Topic 25,0.22063492063492063
316,4,Topic 26,0.027777777777777776
316,4,Topic 27,0.0
316,4,Topic 28,0.0
316,4,Topic 29,0.022222222222222223
317,6,Topic 00,0.493452380952381
317,6,Topic 01,0.0875
317,6,Topic 02,0.014285714285714287
317,6,Topic 03,0.09761904761904762
317,6,Topic 04,0.016666666666666666
317,6,Topic 05,0.30095238095238097
317,6,Topic 06,0.23714285714285716
317,6,Topic 07,0.3125
317,6,Topic 08,0.1
317,6,Topic 09,0.04857142857142857
317,6,Topic 10,0.18666666666666665
317,6,Topic 11,0.02
317,6,Topic 12,0.38773809523809527
317,6,Topic 13,0.21250000000000002
317,6,Topic 14,0.0
317,6,Topic 15,0.44
317,6,Topic 16,0.32833333333333337
317,6,Topic 17,0.4
317,6,Topic 18,0.028571428571428574
317,6,Topic 19,0.125
317,6,Topic 20,0.34619047619047616
317,6,Topic 21,0.20238095238095238
317,6,Topic 22,0.15535714285714286
317,6,Topic 23,0.26
317,6,Topic 24,0.2
317,6,Topic 25,0.0
317,6,Topic 26,0.0
317,6,Topic 27,0.08
317,6,Topic 28,0.45
317,6,Topic 29,0.4685714285714285
318,3,Topic 00,0.125
318,3,Topic 01,0.29214285714285715
318,3,Topic 02,0.1125
318,3,Topic 03,0.06
318,3,Topic 04,0.27749999999999997
318,3,Topic 05,0.345
318,3,Topic 06,0.2
318,3,Topic 07,0.14285714285714285
318,3,Topic 08,0.0
318,3,Topic 09,0.0
318,3,Topic 10,0.02
318,3,Topic 11,0.0
318,3,Topic 12,0.0125
318,3,Topic 13,0.0
318,3,Topic 14,0.0
318,3,Topic 15,0.0
318,3,Topic 16,0.014285714285714287
318,3,Topic 17,0.27499999999999997
318,3,Topic 18,0.0
318,3,Topic 19,0.0
318,3,Topic 20,0.0875
318,3,Topic 21,0.05714285714285715
318,3,Topic 22,0.025
318,3,Topic 23,0.2
318,3,Topic 24,0.2
318,3,Topic 25,0.014285714285714287
318,3,Topic 26,0.028571428571428574
318,3,Topic 27,0.14285714285714288
318,3,Topic 28,0.125
318,3,Topic 29,0.24285714285714288
319,7,Topic 00,0.0125
319,7,Topic 01,0.08928571428571427
319,7,Topic 02,0.3666666666666667
319,7,Topic 03,0.882857142857143
319,7,Topic 04,0.0
319,7,Topic 05,0.1995238095238095
319,7,Topic 06,0.05714285714285715
319,7,Topic 07,0.4
319,7,Topic 08,0.1
319,7,Topic 09,0.125
319,7,Topic 10,0.22738095238095238
319,7,Topic 11,0.19285714285714284
319,7,Topic 12,0.22333333333333333
319,7,Topic 13,0.0
319,7,Topic 14,0.03333333333333333
319,7,Topic 15,0.0
319,7,Topic 16,0.3628571428571429
319,7,Topic 17,0.3285714285714286
319,7,Topic 18,0.1125
319,7,Topic 19,0.7942857142857143
319,7,Topic 20,0.2
319,7,Topic 21,0.1925
319,7,Topic 22,0.18
319,7,Topic 23,0.029166666666666667
319,7,Topic 24,0.4666666666666667
319,7,Topic 25,0.41250000000000003
319,7,Topic 26,0.5985714285714286
319,7,Topic 27,0.0
319,7,Topic 28,0.21250000000000002
319,7,Topic 29,0.2
320,5,Topic 00,0.3013888888888889
320,5,Topic 01,0.1
320,5,Topic 02,0.4722222222222222
320,5,Topic 03,0.04285714285714286
320,5,Topic 04,0.0
320,5,Topic 05,0.0
320,5,Topic 06,0.0
320,5,Topic 07,0.03111111111111111
320,5,Topic 08,0.21285714285714283
320,5,Topic 09,0.15
320,5,Topic 10,0.15000000000000002
320,5,Topic 11,0.20833333333333334
320,5,Topic 12,0.1625
320,5,Topic 13,0.014285714285714287
320,5,Topic 14,0.0
320,5,Topic 15,0.0
320,5,Topic 16,0.5411111111111111
320,5,Topic 17,0.17777777777777776
320,5,Topic 18,0.26785714285714285
320,5,Topic 19,0.173015873015873
320,5,Topic 20,0.06444444444444444
320,5,Topic 21,0.04107142857142858
320,5,Topic 22,0.2285714285714286
320,5,Topic 23,0.2213888888888889
320,5,Topic 24,0.38353174603174606
320,5,Topic 25,0.6127777777777778
320,5,Topic 26,0.08
320,5,Topic 27,0.16825396825396827
320,5,Topic 28,0.0375
320,5,Topic 29,0.15714285714285714
321,4,Topic 00,0.16666666666666666
321,4,Topic 01,0.0
321,4,Topic 02,0.12222222222222222
321,4,Topic 03,0.06666666666666667
321,4,Topic 04,0.13666666666666666
321,4,Topic 05,0.13999999999999999
321,4,Topic 06,0.0
321,4,Topic 07,0.0
321,4,Topic 08,0.03333333333333333
321,4,Topic 09,0.18
321,4,Topic 10,0.2722222222222222
321,4,Topic 11,0.2
321,4,Topic 12,0.2
321,4,Topic 13,0.05555555555555555
321,4,Topic 14,0.0
321,4,Topic 15,0.0
321,4,Topic 16,0.08888888888888889
321,4,Topic 17,0.08333333333333333
321,4,Topic 18,0.0
321,4,Topic 19,0.0
321,4,Topic 20,0.45111111111111113
321,4,Topic 21,0.051111111111111114
321,4,Topic 22,0.03333333333333333
321,4,Topic 23,0.16666666666666666
321,4,Topic 24,0.6666666666666667
321,4,Topic 25,0.0
321,4,Topic 26,0.0
321,4,Topic 27,0.28
321,4,Topic 28,0.22
321,4,Topic 29,0.38555555555555554
322,1,Topic 00,0.0
322,1,Topic 01,0.0
322,1,Topic 02,0.0
322,1,Topic 03,0.19999999999999998
322,1,Topic 04,0.016666666666666666
322,1,Topic 05,0.0
322,1,Topic 06,0.0
322,1,Topic 07,0.0
322,1,Topic 08,0.0
322,1,Topic 09,0.0
322,1,Topic 10,0.016666666666666666
322,1,Topic 11,0.09999999999999999
322,1,Topic 12,0.15
322,1,Topic 13,0.0
322,1,Topic 14,0.0
322,1,Topic 15,0.0
322,1,Topic 16,0.13333333333333333
322,1,Topic 17,0.0
322,1,Topic 18,0.0
322,1,Topic 19,0.13333333333333333
322,1,Topic 20,0.0
322,1,Topic 21,0.0
322,1,Topic 22,0.0
322,1,Topic 23,0.18333333333333332
322,1,Topic 24,0.0
322,1,Topic 25,0.0
322,1,Topic 26,0.0
322,1,Topic 27,0.06666666666666667
322,1,Topic 28,0.0
322,1,Topic 29,0.0
323,7,Topic 00,0.29333333333333333
323,7,Topic 01,0.12916666666666668
323,7,Topic 02,0.35535714285714287
323,7,Topic 03,0.25416666666666665
323,7,Topic 04,0.3
323,7,Topic 05,0.45535714285714285
323,7,Topic 06,0.659642857142857
323,7,Topic 07,0.0
323,7,Topic 08,0.28095238095238095
323,7,Topic 09,0.12
323,7,Topic 10,0.5273809523809523
323,7,Topic 11,0.0125
323,7,Topic 12,0.0
323,7,Topic 13,0.19773809523809524
323,7,Topic 14,0.016666666666666666
323,7,Topic 15,0.06666666666666667
323,7,Topic 16,0.2857142857142857
323,7,Topic 17,0.0
323,7,Topic 18,0.06666666666666667
323,7,Topic 19,0.0
323,7,Topic 20,0.5728571428571428
323,7,Topic 21,0.40595238095238095
323,7,Topic 22,0.4211904761904761
323,7,Topic 23,0.18333333333333332
323,7,Topic 24,0.0
323,7,Topic 25,0.5464285714285715
323,7,Topic 26,0.025
323,7,Topic 27,0.2819047619047619
323,7,Topic 28,0.40869047619047616
323,7,Topic 29,0.13333333333333333
324,2,Topic 00,0.0
324,2,Topic 01,0.0
324,2,Topic 02,0.0
324,2,Topic 03,0.0
324,2,Topic 04,0.0
324,2,Topic 05,0.2
324,2,Topic 06,0.04
324,2,Topic 07,0.02
324,2,Topic 08,0.18
324,2,Topic 09,0.0
324,2,Topic 10,0.0
324,2,Topic 11,0.0
324,2,Topic 12,0.0
324,2,Topic 13,0.18
324,2,Topic 14,0.0
324,2,Topic 15,0.2
324,2,Topic 16,0.02
324,2,Topic 17,0.0
324,2,Topic 18,0.54
324,2,Topic 19,0.0
324,2,Topic 20,0.0
324,2,Topic 21,0.0
324,2,Topic 22,0.0
324,2,Topic 23,0.2
324,2,Topic 24,0.0
324,2,Topic 25,0.0
324,2,Topic 26,0.04
324,2,Topic 27,0.0
324,2,Topic 28,0.02
324,2,Topic 29,0.36
325,5,Topic 00,0.016666666666666666
325,5,Topic 01,0.09999999999999999
325,5,Topic 02,0.0
325,5,Topic 03,0.2
325,5,Topic 04,0.02
325,5,Topic 05,0.18666666666666665
325,5,Topic 06,0.06666666666666667
325,5,Topic 07,0.34333333333333327
325,5,Topic 08,0.15333333333333332
325,5,Topic 09,0.02
325,5,Topic 10,0.6033333333333333
325,5,Topic 11,0.016666666666666666
